cc_num,gender,city,city_pop,job,dob,acct_num,acct_num2,trans_num,unix_time,category,amt
6550000000000000.0,Male,Butuan,"337,063 people",Hotel manager,06/01/1947,790000000000.0,790000000000,289d914f6209fe2d2af02085d9dc0bbf,1612687691,grocery_pos,$98.58
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,ea4cc05c5f8f40af028c395d79e3ecde,1580094780,shopping_pos,$1030.56
5200000000000000.0,Male,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,722fa16f44c67ad533abd22f54113233,1630728986,shopping_pos,$6.40
30300000000000.0,Male,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,929fefebd8b34218dd46533ea80b6cf0,1620811481,,$3.13
639000000000.0,Male,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,adae8c04b14da8a4a9feca09b941a46a,1596834951,kids_pets,$71.42
3540000000000000.0,M,Cabanatuan City,"302,231 people",Engineering geologist,25/10/1949,432000000000.0,432000000000,cf53ede973e4e3a5501032e3c3103cff,1589760491,shopping_pos,$3.21
4870000000000000.0,Male,San Fernando,"121,812 people","Education officer, museum",18/07/1964,863000000000.0,863000000000,e2547296b734d738231765abecb4f33e,1623496110,shopping_pos,$3.90
502000000000.0,M,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,dafd517bf63b8c6eeae456563af94a4d,1595726904,,$84.17
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,3f6277cfd3b758c1244fa55596b9a931,1634377341,shopping_pos,$3.63
213000000000000.0,Male,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,b3a0b60d7d74909ac304151a352c7899,1613592181,home,$71.41
4400000000000000.0,M,Cadiz,"283,157 people","Teacher, special educational needs",02/04/1970,937000000000.0,937000000000,ecde61f5c885c2b34df0dfdd35769c6c,1625217320,,$8.94
504000000000.0,Male,Naga City,"196,003 people",,03/02/1943,,902000000000,e315bffb2fa563dfa8a32907c835681d,1581735974,,$83.04
4240000000000000.0,M,Cadiz,"283,157 people",,09/05/1949,,951000000000,2722df844fab8113e4f521fbe1729715,1626404637,shopping_pos,$1.40
3530000000000000.0,Male,City of Paranaque,"665,822 people","Engineer, water",31/07/1961,540000000000.0,540000000000,7ce39f59311a323ada9b131346661118,1628141713,misc_net,$9.14
3590000000000000.0,M,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,f64ba637230f81b5c2a572b24f5bb89a,1616888160,,$58.87
180000000000000.0,M,City of Isabela,"112,788 people","Secretary, company",24/01/1964,332000000000.0,332000000000,8f1ea232c1ae9b6929d60b4779aa4b84,1609292784,shopping_pos,$5.58
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,5adbd15688fb6727da603ff32d4a75b1,1598335385,entertainment,$26.59
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,8c25723a6087253dcd30b0e2596bddb2,1626389995,home,$45.43
4870000000000000.0,M,San Fernando,"121,812 people","Education officer, museum",18/07/1964,863000000000.0,863000000000,519bc6c49a5a06278bb317b4d79b51f2,1630048013,grocery_pos,$71.33
502000000000.0,M,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,b0b945a88b1ff234213fbf8809ccddb4,1597266263,personal_care,$130.33
639000000000.0,M,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,2c87140b45ee84ad8ba83f850108ffe8,1607067515,entertainment,$18.96
6550000000000000.0,M,Malaybalay,"174,625 people",English as a foreign language teacher,31/12/1948,581000000000.0,581000000000,ce5eca0f9afc963ca78d9263d814cda2,1583822637,misc_pos,$230.03
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,f08497bc3cb3d051622dba42ea2ffaaa,1598585125,misc_pos,$4.34
2280000000000000.0,M,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,dd64e991034cce826ad8f4b70ae4467d,1583221790,shopping_pos,$6.92
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,a8dc7b02fb27232e123f8b2a7956fcba,1637928746,,$21.64
3540000000000000.0,M,Cabanatuan City,"302,231 people",Engineering geologist,25/10/1949,432000000000.0,432000000000,994d8c9ffd6f3a6b73f9fdf85f171c03,1579721784,personal_care,$20.41
4240000000000000.0,Male,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,de3c66262858c0aa3bc894a202813187,1614769252,grocery_pos,$74.69
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,924ea7f7527920f7fb0e6bdcf09d0bb3,1598030339,travel,$9.41
4.83e+18,F,Angeles City,"411,634 people",Psychotherapist,18/06/1962,404000000000.0,404000000000,17dc158247ef7bc10c1d6b40c6ceb8e2,1606174068,,$13.17
4890000000000.0,M,Dumaguete City,"131,377 people",,16/05/1941,,99645822249,d89f6fda586cab39e52a9bb366af9229,1628202524,personal_care,$20.39
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,6189378556fc93a39f3a32928d52a313,1615408254,,$68.49
347000000000000.0,M,Antipolo,"776,386 people",Seismic interpreter,19/05/1959,564000000000.0,564000000000,06e3d6a9f91061d35ec6687c6785e183,1596738420,kids_pets,$20.71
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,361c4a2d29f86628ae977275d303bf28,1596750452,travel,$1.15
30300000000000.0,M,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,1eb0d6b276ee6419425192fa343c3d1e,1589556318,travel,$4.03
30300000000000.0,M,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,6d4b64d76787619d75401c165f9a80c8,1632397856,shopping_pos,$6.49
3540000000000000.0,M,Cabanatuan City,"302,231 people",Engineering geologist,25/10/1949,432000000000.0,432000000000,7155e2835124e3dd067aff70a87bba3b,1614896951,home,$126.58
4060000000000000.0,M,Valenzuela,"620,422 people",Operational investment banker,06/12/1963,231000000000.0,231000000000,7c154c79143855e5a883a59d3f04af5c,1636966485,shopping_pos,$9.01
180000000000000.0,Male,City of Isabela,"112,788 people","Secretary, company",24/01/1964,332000000000.0,332000000000,2b3d5bcf1ea6da3809e48624b7b34d93,1621928138,misc_pos,$363.52
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,2367a4cf45891f52527549157023f653,1597905108,gas_transport,$85.80
180000000000000.0,M,Balanga,"96,061 people",Manufacturing systems engineer,14/05/1950,233000000000.0,233000000000,0608a85907c97488b9c47427b31244ee,1608373151,misc_net,$82.53
4730000000000000.0,M,Vigan,"53,879 people","Geologist, engineering",28/05/1945,227000000000.0,227000000000,6b0e5285cbbd0dab7109ca69e54d0220,1608165878,grocery_pos,$99.68
180000000000000.0,M,Marikina City,"450,741 people",Exercise physiologist,12/08/1955,346100000000.0,34614744133,e37b19fd1ae6d288451f614b484f7f85,1637430644,travel,$1.16
38900000000000.0,M,San Fernando,"121,812 people",Public relations account executive,04/03/1951,845100000000.0,845000000000,ee4a0b91b29b87fb4a03a0f6fe2e72e3,1625371829,misc_pos,$6.04
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,65b309a015c9d839ed60dbb95c1a3d11,1628558830,,$101.28
6010000000000000.0,M,Pagadian,"199,060 people","Designer, furniture",24/10/1949,488000000000.0,488000000000,f9867538b68e777cd22aa0050aa9224b,1627853085,home,$6.68
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,2c4f3f4b7664cc878e512691b71ce543,1633501016,grocery_pos,$98.90
4.24e+18,M,Dasmarinas,"659,019 people",,21/02/1926,,585000000000,caed01ed2e5810353c46be39d79a983c,1626803030,home,$27.12
371000000000000.0,F,Maasin,"85,560 people",,18/04/1966,,994000000000,043fd9832fb2304a7fa8b2a98879059e,1625983403,misc_net,$9.93
4.1e+18,M,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,3dad6a9418e2768fcad2f10c19d6db2a,1602417054,,$4.42
3540000000000000.0,M,Cabanatuan City,"302,231 people",Engineering geologist,25/10/1949,432000000000.0,432000000000,e419acf1f5fb6a70e6309516ce959852,1631870205,gas_transport,$70.32
2280000000000000.0,M,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,aeed8bc38d5aacc29329bdde112294eb,1591291355,personal_care,$53.57
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,607adf3c8b509e12f8107f4a01b33c50,1629063776,personal_care,$120.14
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,c44c8b09de0a976c5a9535fbfd1093c2,1602221227,shopping_pos,$21.25
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,a08a3570089aa7d8937cbdf594ee9db4,1620566763,personal_care,$28.31
30300000000000.0,Male,Navotas,"249,463 people",,12/03/1968,,838000000000,60d16c7cc7360a5f1833bc47201da292,1582111345,misc_pos,$81.47
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,a7068e137dd0671fc1a1a904d0317fd7,1625268839,health_fitness,$29.74
3520000000000000.0,Male,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,7856136e6d7e04bb84f78d456e0340b4,1612673040,food_dining,$73.75
4.1e+18,Male,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,9cdc27db7798f63152a2919677020695,1614964607,food_dining,$88.21
504000000000.0,M,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,e0639db9b23a93586b08bd66520dd676,1585538245,shopping_pos,$9.55
4240000000000000.0,M,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,9dc5ee8e85e7f2eec09cedf60b1f65af,1632186230,food_dining,$32.87
4240000000000000.0,M,Cadiz,"283,157 people",Prison officer,09/05/1949,951000000000.0,951000000000,5046521b954974ed2cf63c3ce3776299,1621079631,misc_net,$1.37
371000000000000.0,F,Maasin,"85,560 people","Engineer, site",18/04/1966,994000000000.0,994000000000,6a9a9ae31cb454d891e6adbbd140d77f,1578842281,travel,$9.12
4340000000000.0,Male,Sorsogon,"168,110 people",Research scientist (medical),25/05/1942,971000000000.0,971000000000,f349b0e86953cad34ef3c4f7677e732c,1594957273,grocery_pos,$102.11
4890000000000.0,M,Dumaguete City,"131,377 people",Drilling engineer,16/05/1941,996400000000.0,99645822249,ca6b42a02a868c03d8aa3206cfc85d20,1600561195,grocery_pos,$64.69
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,b3d692c67e57eb89100e151e435b7d31,1622357989,entertainment,$65.01
6550000000000000.0,M,Butuan,"337,063 people",Hotel manager,06/01/1947,790000000000.0,790000000000,34fb62ed2986e001b561ca4872b0fd5e,1582042098,personal_care,$4.00
180000000000000.0,Male,Calapan,"133,893 people",Tourist information centre manager,05/12/1949,124000000000.0,124000000000,fcaf9b745755d8f8a90d55f9af83bc5d,1588982347,,$17.78
639000000000.0,F,Dumaguete City,"131,377 people",,12/01/1942,,878000000000,20ea3065c1b8df0ad430eea9601511cf,1603040082,kids_pets,$78.74
213000000000000.0,M,Batangas,"329,874 people",,23/07/1943,,840000000000,1668406230a0f570fe4971be2a741d25,1625472565,gas_transport,$70.51
3580000000000000.0,Male,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,aa3db051069eff186a3cf5ebe6e191dd,1626911242,shopping_net,$1032.12
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,84a0a3deb37a362d5fc1a2c85699f889,1624165564,food_dining,$17.28
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,d9edb641d918daebc24fba8f9d985625,1617612077,gas_transport,$34.07
2320000000000000.0,M,Binan,"333,028 people","Teacher, early years/pre",08/02/1960,664000000000.0,664000000000,11339fb91165f350054c5deb1bc06582,1638265973,misc_pos,$550.53
30500000000000.0,F,Butuan,"337,063 people",Contractor,24/06/1969,668000000000.0,668000000000,2bd0b4c633c3ff3e58e81d3dee8930f6,1599489606,personal_care,$17.06
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,967db1adde5ddd1c33b9168aa7f77e36,1599276077,food_dining,$24.77
4.1e+18,M,Tagbilaran City,"105,051 people",Land,10/02/1963,233100000000.0,233000000000,4b8ce4740eb51d6e3ebae11b355e61ad,1617512437,grocery_pos,$114.41
30300000000000.0,M,Navotas,"249,463 people",,12/03/1968,,838000000000,f8bd25e90036de2c592fe15178c621a4,1638625962,kids_pets,$83.14
4.14e+18,Male,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,7bbcab4531f313222c0457df932ea361,1591450421,travel,$8.29
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,036f9497efded4f67a2d2bc7bfe404cb,1614155013,shopping_pos,$7.73
180000000000000.0,M,San Fernando,"306,659 people","Engineer, mining",09/11/1930,939000000000.0,939000000000,6087475a39ccf2164f0d71eb6b6421e3,1628731834,food_dining,$36.74
3520000000000000.0,Male,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,902b9ffedf13bf507fab45e784151f29,1628716576,personal_care,$19.15
4090000000000000.0,Male,Muntinlupa City,"504,509 people",Industrial/product designer,12/04/1938,722000000000.0,722000000000,060e93a9cf8237604e333a4ed4d5baaf,1596795460,entertainment,$4.55
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,d3ca6532e2c86a3293959386c95ed90a,1606035509,shopping_pos,$6.94
4620000000000000.0,Male,San Fernando,"121,812 people",Personnel officer,20/11/1934,555000000000.0,555000000000,74e619ce1889fe9c1ffdb6672056a136,1613745930,home,$29.83
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,ff7dc3d16ed57848e1633727b5391f61,1614561701,food_dining,$110.60
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,37b7dca6fb903f79a8041cf5db715ce9,1626981062,health_fitness,$108.10
2470000000000000.0,M,San Fernando,"306,659 people","Surveyor, quantity",01/11/1935,581100000000.0,581000000000,90a97dd1367c38f3e876f0e96bb38002,1603717836,home,$62.01
504000000000.0,M,Naga City,"196,003 people",,03/02/1943,,902000000000,588b2ef8ca2058ae07cd706e52a9438c,1622786896,food_dining,$53.53
38000000000000.0,Male,City of Isabela,"112,788 people",Sport and exercise psychologist,04/03/1967,378000000000.0,378000000000,83556d5f4bacad882b3fdfc306a42c21,1602225149,gas_transport,$78.04
2440000000000000.0,Male,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,722338cb803ebfa4d906afdf7b15f6a4,1627641139,gas_transport,$60.18
2440000000000000.0,M,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,24225b46192615da3cbf0c601bcc5688,1637315410,gas_transport,$50.24
3520000000000000.0,Male,Digos,"169,393 people",,31/08/1970,,968000000000,22bb53bcc0d8cf2292f56158dbb1c320,1625685186,home,$112.32
5500000000000000.0,Male,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,39e10ae3dff75a97f81de53cae32a3b7,1601212294,home,$2.17
4730000000000000.0,Male,Vigan,"53,879 people","Geologist, engineering",28/05/1945,227000000000.0,227000000000,2ac5bbd8951ed8b1fea213d513cfa68f,1622449480,gas_transport,$33.73
345000000000000.0,M,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,d914cc7f50cc5867b96a69901657db82,1634443926,,$6.75
3590000000000000.0,Male,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,b72f615853fbdab1a7725c2c0ebb4b28,1606889389,misc_pos,$9.57
6550000000000000.0,M,Malaybalay,"174,625 people",English as a foreign language teacher,31/12/1948,581000000000.0,581000000000,0d7c9566c45a36ef0d4a53b4c6219bb2,1634672312,travel,$7.05
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,e82242e7c4954f237f785f2b9710c8da,1605338492,shopping_pos,$4.94
639000000000.0,M,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,56127692da52dd266365e1cbb67166b2,1630086559,kids_pets,$65.82
3520000000000000.0,M,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,f32c4578b4df3de354f72c4aa775e5ae,1596268445,misc_pos,$1.25
30300000000000.0,M,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,57e16a4a9cd05a098252b936cf0d3f9b,1595481288,grocery_pos,$57.92
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,37239237dc593d4c3c3856733a32f5ff,1637493563,shopping_net,$2.24
3590000000000000.0,M,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,3047f5b6f075346012c90457f1da749f,1593868174,personal_care,$4.49
5200000000000000.0,M,Palayan City,"41,041 people",Emergency planning/management officer,19/09/1960,420000000000.0,420000000000,517cf75090924c2b2d48e5a87e3c7a28,1617400410,travel,$5.01
4.14e+18,M,Calapan,"133,893 people",,23/07/1953,,628000000000,7406bd15858a1d33d1545d6c1ac68108,1634297645,gas_transport,$67.41
180000000000000.0,M,City of Isabela,"112,788 people",,24/01/1964,,332000000000,9a77525b28b9c8364423f84a8b3b7521,1592745599,kids_pets,$62.67
4870000000000000.0,Male,San Fernando,"121,812 people","Education officer, museum",18/07/1964,863000000000.0,863000000000,0615476b78f30bbd3591999533f7bf23,1585332596,home,$68.40
30300000000000.0,M,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,acb62c4f57b4bee3f95158ad35dae06f,1610077076,gas_transport,$50.51
347000000000000.0,M,Antipolo,"776,386 people",Seismic interpreter,19/05/1959,564000000000.0,564000000000,7ea3be9bba61f99482c1d50b79358454,1604894904,grocery_pos,$81.00
6550000000000000.0,M,Butuan,"337,063 people",Hotel manager,06/01/1947,790000000000.0,790000000000,cb81a0ecefb036019142f48196b699a9,1588828016,shopping_pos,$6.64
2280000000000000.0,Male,Olongapo,"233,040 people",Technical author,25/12/1956,854000000000.0,854000000000,5dccec5a88344cd71ed329074219d731,1603322624,personal_care,$23.22
3520000000000000.0,M,Cebu City,"922,611 people",Medical physicist,01/12/1947,510000000000.0,510000000000,52bd230fdae2e4cac4ffd5e95f9c247b,1589631293,travel,$2.02
3520000000000000.0,M,Digos,"169,393 people",,31/08/1970,,968000000000,4287d73e7be054e9535f66f40bde54bf,1602430754,home,$13.32
639000000000.0,F,Dumaguete City,"131,377 people","Accountant, chartered certified",12/01/1942,878000000000.0,878000000000,c498aa01094ef2f95f1b76455391b563,1607049558,gas_transport,$63.40
347000000000000.0,M,Pagadian,"199,060 people",General practice doctor,06/12/1949,289000000000.0,289000000000,8e57d6b9643399388384850dcae5fe32,1628330132,gas_transport,$81.13
30300000000000.0,M,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,c2ffc836aa46bc27f7be32f333e3f5da,1606769591,kids_pets,$50.69
3580000000000000.0,M,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,eef2b80e1d1d1d603ea291b22790bc83,1579487884,misc_net,$329.75
180000000000000.0,M,Balanga,"96,061 people",Manufacturing systems engineer,14/05/1950,233000000000.0,233000000000,f508be26e679dd62355a4c136a9c310b,1617041664,home,$37.97
4870000000000000.0,M,San Fernando,"121,812 people",,18/07/1964,,863000000000,75ff781f9d5449850a21f5c64064f278,1597516889,food_dining,$7.79
2440000000000000.0,M,Masbate,"95,389 people",Social worker,20/09/1961,786000000000.0,786000000000,e8256af5b2b2b0b74a0ebae39ae99d30,1610995809,kids_pets,$201.49
3590000000000000.0,M,Masbate,"95,389 people",Brewing technologist,23/06/1955,170000000000.0,170000000000,46c67f0184660c5172ce2068e004d793,1586653645,shopping_pos,$7.28
639000000000.0,Male,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,841f39476b05f1e7be319f6522099016,1623884737,food_dining,$98.24
570000000000.0,M,Makati City,"582,602 people","Surveyor, planning and development",26/07/1957,902100000000.0,902000000000,9d0e7a0101b190bda8079995226d10c9,1608420534,personal_care,$33.13
639000000000.0,M,City of Calamba,"454,486 people",Management consultant,29/05/1958,434000000000.0,434000000000,b8ce8cd5d0133661f85e1d01bbcf915a,1615918199,personal_care,$20.70
4010000000000.0,M,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,db1bddb4ebc5ba509c3c2be8ef6ef8a4,1607438295,,$3.12
4010000000000.0,Male,Malaybalay,"174,625 people",Tourist information centre manager,11/01/1966,439000000000.0,439000000000,5be065d3f5a1fbd17cd6659eba9aa563,1584168862,,$146.13
3570000000000000.0,M,Olongapo,"233,040 people",,29/06/1955,,298000000000,b9b4ff68b63ed073374dea15a5e2dfae,1610522173,grocery_pos,$85.78
3580000000000000.0,M,Santa Rosa,"353,767 people","Clinical scientist, histocompatibility and immunogenetics",19/11/1966,867000000000.0,867000000000,647ec00882e0477b0f9baa0a91b69eb3,1596821842,home,$49.01
502000000000.0,Male,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,9f40fd149b28a42d3683143b44f4bb80,1623516657,kids_pets,$65.54
4.14e+18,M,Calapan,"133,893 people",Financial controller,23/07/1953,628000000000.0,628000000000,49bc3cc667e2833a68e52b42d8aa08bf,1625956574,personal_care,$23.40
639000000000.0,M,City of Calamba,"454,486 people",,29/05/1958,,434000000000,077fe1de847a512dfb2dada1380c9904,1578108949,,$2.55
213000000000000.0,M,Batangas,"329,874 people","Copywriter, advertising",23/07/1943,840000000000.0,840000000000,46bd402987a249d1223683129d1ef0ca,1637071711,personal_care,$12.14
180000000000000.0,M,San Fernando,"306,659 people","Engineer, mining",09/11/1930,939000000000.0,939000000000,782e7a879855c40f220db4cbe97d2532,1612615917,kids_pets,$72.96
30300000000000.0,Male,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,c2182f74dfad507dee0ac43c86324c30,1607630059,travel,$2.01
4890000000000.0,M,Dumaguete City,"131,377 people",Drilling engineer,16/05/1941,996400000000.0,99645822249,3d320f8b208baa5ff1e9b155b32a3a24,1612490925,gas_transport,$72.36
5500000000000000.0,Male,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,ab0f4d7e5e00f75e5ca63af5e8d11760,1618546251,misc_pos,$80.61
3520000000000000.0,Male,Digos,"169,393 people","Administrator, charities/voluntary organisations",31/08/1970,968000000000.0,968000000000,b13b13d9198c1f00a860f3940aebe477,1589734616,personal_care,$26.99
4720000000000000.0,M,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,d23280dd18c63e5f7a02e9b488860c1d,1596868726,gas_transport,$96.54
4720000000000000.0,Male,Laoag,"111,125 people",Dance movement psychotherapist,11/01/1954,257000000000.0,257000000000,4ffce7ed7c7b38eee6ab893279e6c18a,1638655341,personal_care,$27.04
30300000000000.0,Male,Meycauayan,"209,083 people","Research officer, political party",25/03/1968,207000000000.0,207000000000,73d1d41de65726c72c63305bf333bd21,1613705020,shopping_net,$70.65
345000000000000.0,Male,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,1930597b943a3fbb73ed9264926e4b20,1622482968,kids_pets,$60.31
180000000000000.0,Male,City of Isabela,"112,788 people","Secretary, company",24/01/1964,332000000000.0,332000000000,3a57d9432f7a2182e9e49e805f35b29f,1617380495,travel,$6.26
345000000000000.0,M,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,62e3ba9aebdd9de2c4ef2fce1bbc5614,1613465695,grocery_pos,$112.19
502000000000.0,M,Tacloban,"242,089 people",Aid worker,20/05/1949,563000000000.0,563000000000,8bc0811f7f41e278c5f8f0f0fee4f526,1580570030,travel,$8.46
38900000000000.0,M,San Fernando,"121,812 people",Public relations account executive,04/03/1951,845100000000.0,845000000000,93706b16c8f768c4cff7868a0a78d3ee,1621830095,shopping_pos,$1.18
347000000000000.0,M,Pagadian,"199,060 people",General practice doctor,06/12/1949,289000000000.0,289000000000,db053531a0053aa95480029cc01cb582,1626455856,health_fitness,$23.38
3540000000000000.0,Male,Cabanatuan City,"302,231 people",Engineering geologist,25/10/1949,432000000000.0,432000000000,8f8b2feb60b387af7ebcc41623165c78,1622757021,kids_pets,$91.23
504000000000.0,Male,Naga City,"196,003 people","Designer, fashion/clothing",03/02/1943,902000000000.0,902000000000,22bc9c3382cf447a9af1ab7ac936363d,1600955899,kids_pets,$112.60
36900000000000.0,M,Mati,"141,141 people",Psychotherapist,03/02/1970,851000000000.0,851000000000,3c6bf2e85db9a603221beca64e65e602,1589886468,grocery_net,$70.68
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,0f7c2400f79fb5c52a293b0e5c65bf81,1613372316,gas_transport,$56.22
5500000000000000.0,M,Cadiz,"283,157 people",Scientific laboratory technician,24/05/1960,384300000000.0,3843260959,2712327a20f3b144d599c88018355e6b,1598218886,personal_care,$44.05
30300000000000.0,Male,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,f156e382511d22276dab02294a9a0136,1637635867,gas_transport,$66.34
4.1e+18,M,Tagbilaran City,"105,051 people",,10/02/1963,,233000000000,5cbcf634af2436dfacc211be0d468be3,1634987488,grocery_pos,$99.66
30300000000000.0,M,Navotas,"249,463 people","Radiographer, diagnostic",12/03/1968,838000000000.0,838000000000,9a4c7a191757fb0f29af34eedcc71b1c,1597472451,grocery_pos,$63.46
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,7be77bae1b290b76f8b18e6a31e17ecb,1629014235,misc_net,$8.02
345000000000000.0,M,Dasmarinas,"659,019 people",Diplomatic Services operational officer,02/04/1930,845000000000.0,845000000000,fecd742c57419fbff0c8d4cc9b3bf43c,1601836641,,$29.04
3520000000000000.0,M,Malabon,"365,525 people",Broadcast journalist,05/04/1957,587000000000.0,587000000000,95d19a59bdfd5208081cf572228652ed,1587823864,travel,$7.11
4620000000000000.0,Male,San Fernando,"121,812 people",Personnel officer,20/11/1934,555000000000.0,555000000000,0f124e05fd682a1cf84ea54ef71fbcca,1612067349,grocery_pos,$107.02
676000000000.0,M,Dasmarinas,"659,019 people",Chartered loss adjuster,12/12/1958,798000000000.0,798000000000,ebba8a8eee0d2dbdd50ecd401ce193d4,1605171115,food_dining,$43.33
